1779449187.413597 server started (28679): version 3.4, socket /tmp/tmux-1000/default, protocol 8
1779449187.413611 on Linux 6.6.87.2-microsoft-standard-WSL2 #1 SMP PREEMPT_DYNAMIC Thu Jun  5 18:30:46 UTC 2025
1779449187.413615 using libevent 2.1.12-stable poll
1779449187.413617 using ncurses 6.4 20240113
1779449187.417494 yylex_token: -Zs
1779449187.417496 cmd_parse_build_commands 0:0: bind
1779449187.417498 cmd_parse_build_commands 0:1: -N
1779449187.417500 cmd_parse_build_commands 0:2: Choose a session from a list
1779449187.417502 cmd_parse_build_commands 0:3: s
1779449187.417503 cmd_parse_build_commands 0:4 0:0: choose-tree
1779449187.417505 cmd_parse_build_commands 0:4 0:1: -Zs
1779449187.417507 cmd_parse_build_commands 0:0: choose-tree
1779449187.417508 cmd_parse_build_commands 0:1: -Zs
1779449187.417510 args_parse_flags: next -Zs
1779449187.417512 args_parse_flags: -Z
1779449187.417513 args_parse_flags: -s
1779449187.417515 args_parse: flags end at 2 of 2
1779449187.417517 cmd_parse_build_commands: choose-tree -Zs
1779449187.417519 args_parse_flags: next -N
1779449187.417520 args_parse_flag_argument: -N = Choose a session from a list
1779449187.417522 args_parse_flags: next s
1779449187.417524 args_parse: flags end at 3 of 5
1779449187.417525 args_parse: 3 = s (type STRING)
1779449187.417527 args_parse: 4 = choose-tree -Zs (type COMMANDS)
1779449187.417530 cmd_parse_build_commands: bind-key -N "Choose a session from a list" s { choose-tree -Zs }
1779449187.417532 cmdq_get_command: [bind-key/0x5a4820d355c0] group 418
1779449187.417534 cmdq_append <global>: [bind-key/0x5a4820d355c0]
1779449187.417538 yylex_token: end at WS
1779449187.417540 yylex_token: bind
1779449187.417541 yylex_token: end at WS
1779449187.417543 yylex_token: -N
1779449187.417544 yylex_token: end at WS
1779449187.417546 yylex_token: Show a clock
1779449187.417547 yylex_token: end at WS
1779449187.417549 yylex_token: t
1779449187.417551 yylex_token: end at WS
1779449187.417552 yylex_token: clock-mode
1779449187.417554 cmd_parse_build_commands 0:0: bind
1779449187.417556 cmd_parse_build_commands 0:1: -N
1779449187.417557 cmd_parse_build_commands 0:2: Show a clock
1779449187.417559 cmd_parse_build_commands 0:3: t
1779449187.417561 cmd_parse_build_commands 0:4 0:0: clock-mode
1779449187.417563 cmd_parse_build_commands 0:0: clock-mode
1779449187.417565 args_parse: flags end at 1 of 1
1779449187.417567 cmd_parse_build_commands: clock-mode
1779449187.417568 args_parse_flags: next -N
1779449187.417570 args_parse_flag_argument: -N = Show a clock
1779449187.417571 args_parse_flags: next t
1779449187.417573 args_parse: flags end at 3 of 5
1779449187.417574 args_parse: 3 = t (type STRING)
1779449187.417576 args_parse: 4 = clock-mode (type COMMANDS)
1779449187.417579 cmd_parse_build_commands: bind-key -N "Show a clock" t { clock-mode }
1779449187.417581 cmdq_get_command: [bind-key/0x5a4820d35b90] group 426
1779449187.417583 cmdq_append <global>: [bind-key/0x5a4820d35b90]
1779449187.417585 yylex_token: end at WS
1779449187.417586 yylex_token: bind
1779449187.417588 yylex_token: end at WS
1779449187.417589 yylex_token: -N
1779449187.417591 yylex_token: end at WS
1779449187.417593 yylex_token: Choose a window from a list
1779449187.417594 yylex_token: end at WS
1779449187.417596 yylex_token: w
1779449187.417597 yylex_token: end at WS
1779449187.417599 yylex_token: choose-tree
1779449187.417604 yylex_token: end at WS
1779449187.417606 yylex_token: -Zw
1779449187.417608 cmd_parse_build_commands 0:0: bind
1779449187.417609 cmd_parse_build_commands 0:1: -N
1779449187.417611 cmd_parse_build_commands 0:2: Choose a window from a list
1779449187.417613 cmd_parse_build_commands 0:3: w
1779449187.417614 cmd_parse_build_commands 0:4 0:0: choose-tree
1779449187.417616 cmd_parse_build_commands 0:4 0:1: -Zw
1779449187.417618 cmd_parse_build_commands 0:0: choose-tree
1779449187.417620 cmd_parse_build_commands 0:1: -Zw
1779449187.417621 args_parse_flags: next -Zw
1779449187.417623 args_parse_flags: -Z
1779449187.417625 args_parse_flags: -w
1779449187.417626 args_parse: flags end at 2 of 2
1779449187.417628 cmd_parse_build_commands: choose-tree -Zw
1779449187.417630 args_parse_flags: next -N
1779449187.417631 args_parse_flag_argument: -N = Choose a window from a list
1779449187.417633 args_parse_flags: next w
1779449187.417635 args_parse: flags end at 3 of 5
1779449187.417636 args_parse: 3 = w (type STRING)
1779449187.417638 args_parse: 4 = choose-tree -Zw (type COMMANDS)
1779449187.417641 cmd_parse_build_commands: bind-key -N "Choose a window from a list" w { choose-tree -Zw }
1779449187.417643 cmdq_get_command: [bind-key/0x5a4820d361e0] group 434
1779449187.417645 cmdq_append <global>: [bind-key/0x5a4820d361e0]
1779449187.417647 yylex_token: end at WS
1779449187.417648 yylex_token: bind
1779449187.417650 yylex_token: end at WS
1779449187.417651 yylex_token: -N
1779449187.417653 yylex_token: end at WS
1779449187.417655 yylex_token: Kill the active pane
1779449187.417656 yylex_token: end at WS
1779449187.417658 yylex_token: x
1779449187.417660 yylex_token: end at WS
1779449187.417661 yylex_token: confirm-before
1779449187.417663 yylex_token: end at WS
1779449187.417665 yylex_token: -pkill-pane #P? (y/n)
1779449187.417666 yylex_token: end at WS
1779449187.417668 yylex_token: kill-pane
1779449187.417670 cmd_parse_build_commands 0:0: bind
1779449187.417671 cmd_parse_build_commands 0:1: -N
1779449187.417673 cmd_parse_build_commands 0:2: Kill the active pane
1779449187.417675 cmd_parse_build_commands 0:3: x
1779449187.417677 cmd_parse_build_commands 0:4 0:0: confirm-before
1779449187.417678 cmd_parse_build_commands 0:4 0:1: -pkill-pane #P? (y/n)
1779449187.417680 cmd_parse_build_commands 0:4 0:2: kill-pane
1779449187.417682 cmd_parse_build_commands 0:0: confirm-before
1779449187.417684 cmd_parse_build_commands 0:1: -pkill-pane #P? (y/n)
1779449187.417685 cmd_parse_build_commands 0:2: kill-pane
1779449187.417687 args_parse_flags: next -pkill-pane #P? (y/n)
1779449187.417689 args_parse_flag_argument: -p = kill-pane #P? (y/n)
1779449187.417690 args_parse_flags: next kill-pane
1779449187.417692 args_parse: flags end at 2 of 3
1779449187.417694 args_parse: 2 = kill-pane (type STRING)
1779449187.417696 cmd_parse_build_commands: confirm-before -p "kill-pane #P? (y/n)" kill-pane
1779449187.417698 args_parse_flags: next -N
1779449187.417700 args_parse_flag_argument: -N = Kill the active pane
1779449187.417701 args_parse_flags: next x
1779449187.417703 args_parse: flags end at 3 of 5
1779449187.417705 args_parse: 3 = x (type STRING)
1779449187.417707 args_parse: 4 = confirm-before -p "kill-pane #P? (y/n)" kill-pane (type COMMANDS)
1779449187.417711 cmd_parse_build_commands: bind-key -N "Kill the active pane" x { confirm-before -p "kill-pane #P? (y/n)" kill-pane }
1779449187.417713 cmdq_get_command: [bind-key/0x5a4820d36d40] group 442
1779449187.417715 cmdq_append <global>: [bind-key/0x5a4820d36d40]
1779449187.417719 yylex_token: end at WS
1779449187.417721 yylex_token: bind
1779449187.417722 yylex_token: end at WS
1779449187.417724 yylex_token: -N
1779449187.417726 yylex_token: end at WS
1779449187.417727 yylex_token: Zoom the active pane
1779449187.417729 yylex_token: end at WS
1779449187.417730 yylex_token: z
1779449187.417732 yylex_token: end at WS
1779449187.417733 yylex_token: resize-pane
1779449187.417735 yylex_token: end at WS
1779449187.417737 yylex_token: -Z
1779449187.417738 cmd_parse_build_commands 0:0: bind
1779449187.417749 cmd_parse_build_commands 0:1: -N
1779449187.417750 cmd_parse_build_commands 0:2: Zoom the active pane
1779449187.417752 cmd_parse_build_commands 0:3: z
1779449187.417754 cmd_parse_build_commands 0:4 0:0: resize-pane
1779449187.417756 cmd_parse_build_commands 0:4 0:1: -Z
1779449187.417757 cmd_parse_build_commands 0:0: resize-pane
1779449187.417759 cmd_parse_build_commands 0:1: -Z
1779449187.417761 args_parse_flags: next -Z
1779449187.417763 args_parse_flags: -Z
1779449187.417765 args_parse: flags end at 2 of 2
1779449187.417766 cmd_parse_build_commands: resize-pane -Z
1779449187.417768 args_parse_flags: next -N
1779449187.417770 args_parse_flag_argument: -N = Zoom the active pane
1779449187.417771 args_parse_flags: next z
1779449187.417773 args_parse: flags end at 3 of 5
1779449187.417774 args_parse: 3 = z (type STRING)
1779449187.417776 args_parse: 4 = resize-pane -Z (type COMMANDS)
1779449187.417779 cmd_parse_build_commands: bind-key -N "Zoom the active pane" z { resize-pane -Z }
1779449187.417781 cmdq_get_command: [bind-key/0x5a4820d371a0] group 450
1779449187.417783 cmdq_append <global>: [bind-key/0x5a4820d371a0]
1779449187.417785 yylex_token: end at WS
1779449187.417787 yylex_token: bind
1779449187.417788 yylex_token: end at WS
1779449187.417790 yylex_token: -N
1779449187.417792 yylex_token: end at WS
1779449187.417793 yylex_token: Swap the active pane with the pane above
1779449187.417795 yylex_token: end at WS
1779449187.417797 yylex_token: {
1779449187.417798 yylex_token: end at WS
1779449187.417800 yylex_token: swap-pane
1779449187.417801 yylex_token: end at WS
1779449187.417803 yylex_token: -U
1779449187.417805 cmd_parse_build_commands 0:0: bind
1779449187.417806 cmd_parse_build_commands 0:1: -N
1779449187.417808 cmd_parse_build_commands 0:2: Swap the active pane with the pane above
1779449187.417810 cmd_parse_build_commands 0:3: {
1779449187.417812 cmd_parse_build_commands 0:4 0:0: swap-pane
1779449187.417813 cmd_parse_build_commands 0:4 0:1: -U
1779449187.417815 cmd_parse_build_commands 0:0: swap-pane
1779449187.417817 cmd_parse_build_commands 0:1: -U
1779449187.417819 args_parse_flags: next -U
1779449187.417821 args_parse_flags: -U
1779449187.417822 args_parse: flags end at 2 of 2
1779449187.417829 cmd_parse_build_commands: swap-pane -U
1779449187.417830 args_parse_flags: next -N
1779449187.417832 args_parse_flag_argument: -N = Swap the active pane with the pane above
1779449187.417834 args_parse_flags: next {
1779449187.417836 args_parse: flags end at 3 of 5
1779449187.417837 args_parse: 3 = { (type STRING)
1779449187.417839 args_parse: 4 = swap-pane -U (type COMMANDS)
1779449187.417842 cmd_parse_build_commands: bind-key -N "Swap the active pane with the pane above" \\{ { swap-pane -U }
1779449187.417844 cmdq_get_command: [bind-key/0x5a4820d37690] group 458
1779449187.417846 cmdq_append <global>: [bind-key/0x5a4820d37690]
1779449187.417851 yylex_token: end at WS
1779449187.417852 yylex_token: bind
1779449187.417854 yylex_token: end at WS
1779449187.417855 yylex_token: -N
1779449187.417857 yylex_token: end at WS
1779449187.417859 yylex_token: Swap the active pane with the pane below
1779449187.417861 yylex_token: end at WS
1779449187.417862 yylex_token: }
1779449187.417864 yylex_token: end at WS
1779449187.417865 yylex_token: swap-pane
1779449187.417867 yylex_token: end at WS
1779449187.417868 yylex_token: -D
1779449187.417870 cmd_parse_build_commands 0:0: bind
1779449187.417872 cmd_parse_build_commands 0:1: -N
1779449187.417874 cmd_parse_build_commands 0:2: Swap the active pane with the pane below
1779449187.417875 cmd_parse_build_commands 0:3: }
1779449187.417877 cmd_parse_build_commands 0:4 0:0: swap-pane
1779449187.417879 cmd_parse_build_commands 0:4 0:1: -D
1779449187.417881 cmd_parse_build_commands 0:0: swap-pane
1779449187.417882 cmd_parse_build_commands 0:1: -D
1779449187.417885 args_parse_flags: next -D
1779449187.417886 args_parse_flags: -D
1779449187.417888 args_parse: flags end at 2 of 2
1779449187.417890 cmd_parse_build_commands: swap-pane -D
1779449187.417891 args_parse_flags: next -N
1779449187.417897 args_parse_flag_argument: -N = Swap the active pane with the pane below
1779449187.417898 args_parse_flags: next }
1779449187.417900 args_parse: flags end at 3 of 5
1779449187.417902 args_parse: 3 = } (type STRING)
1779449187.417904 args_parse: 4 = swap-pane -D (type COMMANDS)
1779449187.417907 cmd_parse_build_commands: bind-key -N "Swap the active pane with the pane below" \\} { swap-pane -D }
1779449187.417909 cmdq_get_command: [bind-key/0x5a4820d37c60] group 466
1779449187.417910 cmdq_append <global>: [bind-key/0x5a4820d37c60]
1779449187.417912 yylex_token: end at WS
1779449187.417914 yylex_token: bind
1779449187.417916 yylex_token: end at WS
1779449187.417917 yylex_token: -N
1779449187.417919 yylex_token: end at WS
1779449187.417920 yylex_token: Show messages
1779449187.417922 yylex_token: end at WS
1779449187.417923 yylex_token: ~
1779449187.417925 yylex_token: end at WS
1779449187.417927 yylex_token: show-messages
1779449187.417929 cmd_parse_build_commands 0:0: bind
1779449187.417930 cmd_parse_build_commands 0:1: -N
1779449187.417932 cmd_parse_build_commands 0:2: Show messages
1779449187.417933 cmd_parse_build_commands 0:3: ~
1779449187.417935 cmd_parse_build_commands 0:4 0:0: show-messages
1779449187.417937 cmd_parse_build_commands 0:0: show-messages
1779449187.417940 args_parse: flags end at 1 of 1
1779449187.417942 cmd_parse_build_commands: show-messages
1779449187.417943 args_parse_flags: next -N
1779449187.417945 args_parse_flag_argument: -N = Show messages
1779449187.417947 args_parse_flags: next ~
1779449187.417948 args_parse: flags end at 3 of 5
1779449187.417950 args_parse: 3 = ~ (type STRING)
1779449187.417952 args_parse: 4 = show-messages (type COMMANDS)
1779449187.417954 cmd_parse_build_commands: bind-key -N "Show messages" \\~ { show-messages }
1779449187.417956 cmdq_get_command: [bind-key/0x5a4820d38050] group 474
1779449187.417958 cmdq_append <global>: [bind-key/0x5a4820d38050]
1779449187.417960 yylex_token: end at WS
1779449187.417962 yylex_token: bind
1779449187.417963 yylex_token: end at WS
1779449187.417965 yylex_token: -N
1779449187.417967 yylex_token: end at WS
1779449187.417968 yylex_token: Enter copy mode and scroll up
1779449187.417970 yylex_token: end at WS
1779449187.417972 yylex_token: PPage
1779449187.417973 yylex_token: end at WS
1779449187.417975 yylex_token: copy-mode
1779449187.417976 yylex_token: end at WS
1779449187.417978 yylex_token: -u
1779449187.417980 cmd_parse_build_commands 0:0: bind
1779449187.417981 cmd_parse_build_commands 0:1: -N
1779449187.417983 cmd_parse_build_commands 0:2: Enter copy mode and scroll up
1779449187.417985 cmd_parse_build_commands 0:3: PPage
1779449187.417987 cmd_parse_build_commands 0:4 0:0: copy-mode
1779449187.417988 cmd_parse_build_commands 0:4 0:1: -u
1779449187.417990 cmd_parse_build_commands 0:0: copy-mode
1779449187.417992 cmd_parse_build_commands 0:1: -u
1779449187.417994 args_parse_flags: next -u
1779449187.417995 args_parse_flags: -u
1779449187.417997 args_parse: flags end at 2 of 2
1779449187.417999 cmd_parse_build_commands: copy-mode -u
1779449187.418000 args_parse_flags: next -N
1779449187.418002 args_parse_flag_argument: -N = Enter copy mode and scroll up
1779449187.418004 args_parse_flags: next PPage
1779449187.418005 args_parse: flags end at 3 of 5
1779449187.418007 args_parse: 3 = PPage (type STRING)
1779449187.418009 args_parse: 4 = copy-mode -u (type COMMANDS)
1779449187.418012 cmd_parse_build_commands: bind-key -N "Enter copy mode and scroll up" PPage { copy-mode -u }
1779449187.418014 cmdq_get_command: [bind-key/0x5a4820d38880] group 482
1779449187.418015 cmdq_append <global>: [bind-key/0x5a4820d38880]
1779449187.418020 yylex_token: end at WS
1779449187.418021 yylex_token: bind
1779449187.418023 yylex_token: end at WS
1779449187.418024 yylex_token: -N
1779449187.418026 yylex_token: end at WS
1779449187.418028 yylex_token: Select the pane above the active pane
1779449187.418030 yylex_token: end at WS
1779449187.418031 yylex_token: -r
1779449187.418033 yylex_token: end at WS
1779449187.418034 yylex_token: Up
1779449187.418039 yylex_token: end at WS
1779449187.418041 yylex_token: select-pane
1779449187.418042 yylex_token: end at WS
1779449187.418044 yylex_token: -U
1779449187.418046 cmd_parse_build_commands 0:0: bind
1779449187.418047 cmd_parse_build_commands 0:1: -N
1779449187.418049 cmd_parse_build_commands 0:2: Select the pane above the active pane
1779449187.418051 cmd_parse_build_commands 0:3: -r
1779449187.418052 cmd_parse_build_commands 0:4: Up
1779449187.418054 cmd_parse_build_commands 0:5 0:0: select-pane
1779449187.418056 cmd_parse_build_commands 0:5 0:1: -U
1779449187.418058 cmd_parse_build_commands 0:0: select-pane
